1,0.512,0.32432,0.3,0,0.85696,0.59259,0.88095,0,0,0.66434,0.0025,0,0.68421,0.57491,0.090909,0.05303,0.5,0.92593,0.6047,0.68421,1,0.54982,0.59179,0,0.66667,0.90403,0.5,0.15833,0.22483,0,0.27996,1,0.60494,0.20588,0.3,0,0.24561,0.26087,0.07971,1,0.12698,0.42543,0.44419,0.37255,0.55556,0.24912,0.18865,0.2582,0.33333,0,0.44,0,0.34783,0,0.63024,0.456,0.36129,0.11475,0.67068,0.79798,1,0.28777,1,0.8254,1,0.63333,0,0.36443,0,1,0.46716,0.81119,0.525,0.36993,0.6006,0.55588,0.84783,1,0.46739,0.63253,1,0.54217,0.71391,0.608,0.56643,0.32671,0.34244,0.10989,0.10098,0.54288,0,0.6423,1,0,0.030385,0.35354,0.5,0.704,0.93939,0,0.46667,0.65455,0.89474,0.49318,0.22536,0.25275,0.575,0.96154,0.15789,0.18788,0,0,0.3,0.19008,0.39864,0.24483,1,0.40828,1,0,0.098765,0.45655,0.035354,0.5,0.4898,0.79038,0.94799,0,0.46032,0.041322,0.12281,0.53578,0.5,0,1,0.26744,1,0.026316,0.38318,0.62199,1,0.89525,0.95577,0.23288,1,0.94118,0.3719,0.5404,0.31405,0.23277,0.24113,0.36786,0,0.43421,0.0025,0.88941,1,0.25,1,0.8243
1,0.543,0.57658,0.1,0,0.3368,0,0.11905,0.73379,0.5,0,0.0025,0,0.81579,0.79659,0.93388,0,0,0.024691,0.59179,0.57018,0,0.54982,0.18865,0.27778,0,0.90403,0,0.80833,0.070345,0,0,0,0.61055,0.20588,0.1,0,1,0.34783,0.49275,1,0.34921,0.30318,0.90452,0.45098,0.55556,0,0.22186,0.62705,0.16667,0,0.112,0.8877,0.21739,0,0.51913,0.072,0.11613,0.057377,0.36546,0.67172,0,0.079137,0,0.53968,0,1,0,0.36443,0.67172,0,0.46716,0.56643,0.525,0.22186,0.6006,0.3,0.79348,1,0.80435,0.63253,0.49318,0.42169,0,0.576,0,0.32671,1,0.32967,0.032573,0.31092,0.31633,0.18908,0,0.56993,0.0025,0.35354,1,0.072,0.71212,0.1,0.6,0.58182,0.22368,0.78265,0.22536,0.34615,0.80833,0.52098,0.4386,0,0.65591,1,0,0,0.39864,1,0.73404,0.73379,0.61497,0,0.48148,0.44228,0.035354,0,0.73469,0.79038,0.18913,1,0.53968,0.93388,1,0.34429,0,0,0.1875,0.46076,0.58306,0,0.31776,0,0.18913,0.88916,0.0025,0.41719,0.20058,0,0.041322,0,0.38843,0,0.10993,0.31403,0.35942,0.43421,0.028462,0.86293,0.1875,0.8125,0.23494,0.34707
0,0.56663,0.027027,0.3,0,0.54486,0.59259,0.38095,0.93655,0,0,0.0025,0,0.93421,0.97077,0.82645,0.26136,0.5,0.87654,0.74493,0.4386,1,0.54982,0.16605,0.49318,0,0.97441,0.5,0.275,0.44552,0,0.09707,0,0.99888,0.20588,0.3,1,0.30799,0,0.043478,1,0.46032,0.40342,0.36993,0.58824,0.55556,0.039211,0.43635,0.040984,0,0.56643,0.952,0,0.3913,0,0.49727,1,0.30968,0.31557,1,0,0,0.8777,0,0.38095,0,0,0,0.36443,0,0,0.46716,0.56993,0.525,0.96541,0.6006,0.38529,0.27174,1,0.57609,0.63253,0.18908,0.54217,0,0.584,0.28671,0.32671,0.19854,0.10989,0.89577,0.040936,0,0.54288,0,0,0.030385,0.35354,0.5,0.264,0.79798,0.3,0.66667,0.74545,0.68421,0.064327,0.22536,0.2967,0.60833,0.43706,0.29825,0.4,0.67742,0.83333,0.2,0.61157,0.39864,0.24483,0.7234,0.61655,0,0.15385,0.098765,0.33463,0.035354,0,0.56122,0.79038,0.94799,0,0.46032,0.041322,0.57018,0.11025,0.66667,0,0.25,0.36628,0.032573,0.86842,0.37383,0.3569,0.18109,0.79659,0.067885,0.18306,0.46076,0.87701,0.78512,0,0.1157,0.85696,0.19149,0.2447,0.077586,0.43421,0,0.81931,0.25,0.0625,0.12048,0.20607
1,0.39424,0.40541,0.3,0,0,0.11852,0.83333,0.55034,0.5,0.90909,0.0025,1,0.64474,0.62728,0.3719,0,1,0.49383,1,0.12281,0,0.18865,1,0.040936,0.66667,0.90403,0,0.33333,0.34483,0,0.12252,0,0.38608,0.20588,0.3,1,0,0.17391,0.77536,0.27718,0.36508,0.061125,0.44419,0.41176,0.61905,0.15356,0.54982,0.028689,0.66667,0.66434,0.416,0.94118,0.26087,0,0.12568,0.488,0,0.45492,0.11245,0.64141,0,0,1,0.74603,0,0.78333,0.56643,0.53362,0.035354,1,0.64064,0,0.575,0.5203,0.88589,0.052941,0.71739,0.16667,0.46739,0.26506,0,0.55422,0,0.608,0,0.30207,0.16393,0.25275,0.1759,0.54288,0.045918,0.31092,0,0.86713,0.040385,1,0.5,0.416,0.93939,0.5,0.46667,0.65455,0.89474,0.39864,0.27643,0.46154,0.525,0.71678,0.052632,0.46061,0.26882,0.10606,0.3,0.43802,0.49318,0.47931,1,0.77103,0.35632,0,0.51852,0.49546,0,0.5,0.34184,0.44209,0.20473,0.51163,0.57143,0.19008,0.37719,0.53578,0.83333,0.20924,0.0625,1,0.35831,0.0087719,0.33645,0.85272,0.30969,0.36297,0.99231,0.23288,0.21076,0.64171,0.27273,0.79798,0.21488,0.23277,0.21277,0.35726,0.22678,0.43421,0.0025,0.85514,0.0625,0.3125,0.21084,0.13449
0,0.512,0,0.3,0,0.54486,0.59259,0.38095,0.93655,0,0,0.0025,0,0.93421,0.97077,0.22314,0.05303,0.5,0.87654,0.32196,0,1,0.54982,0.54982,0.27778,0,0.90403,0.5,0.275,0.53103,0,0.27996,1,0.99888,0.20588,0.3,0,0.4191,0.26087,0.043478,1,0.46032,0.40342,0.44419,0.58824,0.55556,0,0.18865,0.040984,1,0,0.256,0,0.34783,0,0.49727,1,0.30968,0.31557,0.28112,0,0,0.079137,1,0.92063,1,1,0,0.36443,0,0,0.46716,0,0.525,0.96541,0.6006,0.38529,0.31522,1,0.46739,0.63253,0.39864,0.54217,0.42783,0.608,0.56643,0.32671,0.48998,0.10989,0.89577,0.54288,0,0.54288,0,0,0.030385,0.35354,0.5,0.328,0.93939,0,0.33333,0.65455,0.89474,0.49318,0.22536,0.2967,0.575,0.96154,0.29825,0,0.65591,0.83333,0.2,0.61157,0.39864,0.24483,1,0.40828,0,0,0.098765,0.33463,0.035354,1,0.4898,0.79038,0.94799,0,0.46032,0.041322,1,0.53578,0.66667,0,0.25,0.46076,0.82085,0.14912,0.37383,0,0.22979,0.79415,0.95962,0.23288,0.46076,0.87701,0.041322,0,0.31405,0.23277,0.19149,0.2447,0.077586,0.43421,0.0025,0.88941,0.25,0.0625,0.12048,0.54013
0,0.56663,0.027027,0.3,0,0.54486,0.59259,0.38095,0.93655,0,0,0.0025,0,0.93421,0.97077,0.43802,0.26136,0.5,0.87654,0.90452,0.4386,1,0.54982,0.16605,0.49318,0,0.97441,0.5,0.275,1,0,0.09707,0,0.99888,0.20588,0.3,0,0.31092,0,0.043478,1,0.46032,0.40342,0.36993,0.58824,0.55556,0.039211,0.43635,0.040984,0,0.56643,0.952,0,0.3913,0,0.49727,1,0.30968,0.31557,1,0,0,0.8777,0,0.047619,0,0,0,0.36443,0,0,0.46716,0.56993,0.525,0.96541,0.6006,0.38529,0.27174,1,0.57609,0.63253,0.18908,0.54217,0,0.584,0.28671,0.32671,0.12568,0.10989,0.89577,0.040936,0,0.54288,0,0,0.030385,0.35354,0.5,0.576,0.79798,0.3,0.46667,0.74545,0.68421,0.064327,0.22536,0.2967,0.60833,0.43706,0.29825,0.4,0.67742,0.83333,0.2,0.61157,0.39864,0.24483,0.7234,0.61655,0.51258,0.15385,0.098765,0.33463,0.035354,0,0.56122,0.79038,0.94799,0,0.46032,0.041322,0.57018,0.11025,0.66667,0,0.25,0.36628,0.032573,0.86842,0.37383,0.3569,0.022222,0.79659,0.031923,0.18306,0.46076,0.87701,0.78512,0,0.1157,0.85696,0.19149,0.2447,0.077586,0.43421,0,0.81931,0.25,0.0625,0.12048,0.66377
0,0.512,0,0.8,0,0,0.11852,0.35714,0.86759,0.5,0.43007,0.0025,1,0.26316,0.82217,0.090909,0.05303,0.5,0.67901,0.6047,0,0,0.54982,0.54982,0.39864,0,0.41139,0,0.575,0.22483,0,0.27996,1,0.69473,0.20588,0.3,0,0.24561,0.26087,0.76812,1,0.60317,0.44988,0.19926,0.11765,0.55556,0,0.18865,0.90984,1,0,0.256,0.94118,0.34783,0,0.25137,0.84,0.32258,0.90984,0.28112,1,0,0.079137,1,0.8254,1,0.26667,0,0.36443,0,0,0.46716,0,0.525,0.24124,0.6006,0.47353,0.31522,1,0.57609,0.63253,0.39864,0.55422,0.42783,0.432,0.56643,0.32671,0.34244,0.25275,0.045603,0.56628,0.045918,0.48051,0,0.43007,0.040385,0.35354,0.5,0.704,0.88889,0,0.46667,0.33636,0.56579,0.49318,0.22536,0.42857,0.575,0.96154,0.061404,0.8,0.74194,0.54167,0.2,0.6281,0.39864,0.47931,0.79787,0.40828,1,1,0.24691,0.62646,0.035354,1,0.4898,0.79038,0.20473,0.51163,0.57143,0.19008,0,0.2766,0.66667,0,0.8125,0.049419,0.82085,0.14912,0.30841,0.1404,1,0.79415,0.95577,0.50934,0.1468,0.74332,1,0.035354,0.31405,0,0.24468,0.14111,0.26616,0.43421,0.0025,0.88941,0.8125,0.75,0.48795,0.8243
0,0.512,0.027027,0.5,0,0.54486,0.59259,0.66667,0.93655,0,0,0.0025,0,0.93421,1,0.43802,0.05303,0,0.49383,0.90452,0.4386,0,0.54982,0.16605,0.49318,0,0.97441,0,0.275,1,0,0.27996,0,0.65881,0.20588,0.3,0,0.31092,0,0.71739,1,0.46032,0.40342,0.36993,0.72549,0.55556,0.039211,0.18865,0.26639,0,0.56643,0.952,0,0.34783,0,0.48634,1,0.30968,0.31557,1,0,0,0.8777,1,0.047619,0,0,0,0.36443,0,0,0.46716,0.56993,0.525,0.96541,0.6006,0.38529,0.27174,1,0.57609,0.63253,0.18908,0.54217,0,0.584,0.56643,0.32671,0.12568,0.10989,0.27036,0.040936,0,0.064327,0,0.28671,0.030385,0.35354,0.5,0.576,0.79798,0.3,0.46667,0.74545,0.68421,0.49318,0.22536,0.52198,0.575,0.96154,0.11404,0.4,0.67742,0.26136,0.4,0.65289,0.39864,0.24483,0.7234,0.40828,0.51258,0.15385,0.098765,0.33463,0.035354,0,0.4898,0.79038,0.94799,0,0.46032,0.041322,0.57018,0.11025,1,0,0.25,0.36628,0.032573,0.86842,1,0.3569,0.022222,0.79659,0.031923,0.18306,0.46076,0.20321,0.78512,0,0.31405,0.85696,0.11348,0.2447,0.29671,0.43421,0.0025,0.88941,0.25,0.0625,0.81325,0.66377
1,0.4832,0.027027,0.3,0,0,0.4963,0.2619,0.3131,0.5,0.72378,0.0025,1,0.56579,0.9123,0.65289,0.10606,0,0.60494,0.43635,0.15789,0,0.54982,0.88792,0.54288,0,0.6865,0,0.19167,0.61655,0,0.51258,0,0.85634,0.20588,0.3,0,0.064327,0.78261,1,1,0.53968,0.38142,0.43635,0.11765,0.55556,0.092275,0.90452,0.31557,0.5,0,1,0.70588,0.21739,0,0.2969,0.552,0.68387,0.7459,0.040161,0.88889,0,0.1295,0,1,0,0.26667,0,0.36443,0.71212,1,0.46716,0,0.525,0.19926,0.6006,0.51471,0,1,0.17391,0.63253,0.6423,0.40964,1,0.184,0.86713,0.32671,0.48634,0.2033,0.87948,0.064327,0,0.27778,0,0,0.030962,0.35354,0,0.24,0,0.5,1,0.45455,0,0.31092,0.22536,0.10989,0.74167,0.31469,1,0.49091,0.84946,0.50758,0.2,0.041322,0.39864,0.83448,0.69149,1,0.09707,0.076923,0.28395,0.70947,0.035354,0.5,0.28571,0.79038,0.12955,0.65116,0.12698,0.27273,0.29825,0.24952,0.5,1,0.5625,0.92006,0.10098,1,0,0.80363,0.16501,0.57491,0,0.39726,0.48837,0,0.61157,0.93939,0.1405,0.10273,0.06383,0.1509,0.23128,0.43421,0.031923,0.30374,0.5625,0.4375,0.0060241,0.282
0,0.80768,0.3964,0,0,0.54486,0.59259,0.14286,0.93655,0,0,0.0025,0,0.93421,0,0.43802,0.23864,0.5,1,0.90452,0.29825,0,0.54982,0.44419,0.49318,0,0.76967,0.5,0.275,1,0,0,0,0.4018,0.20588,0.3,0,0.31092,0.086957,0.48551,1,0.46032,0.40342,0.59179,0.5098,0.55556,0.039211,0.32196,0.77459,0.66667,0.56643,0.608,0,0.82609,0,0.34244,1,0.30968,0.31557,0.076305,0,0,0.41007,0,0.047619,0,0,0,0.36443,0.79798,0,0.46716,0,0.525,0.96541,0.6006,0.38529,0.28261,1,0.23913,0.63253,0.54288,0.54217,0.23277,0.44,0.91608,0.32671,0.12568,0.10989,0.20847,1,0,0.24561,0,0.92308,0.030385,0.35354,1,0.576,0.11111,0.3,0.46667,0.72727,0.94737,0.4191,0.22536,0.3022,0.14167,0.60839,0.61404,0.4,0.67742,0.91667,0.1,0.090909,0.39864,0.24483,0.74468,0.53103,0.51258,0.15385,0.098765,0.33463,0.035354,0.5,0.44388,0.79038,0.94799,0,0.46032,0.041322,0.57018,0.16054,0.16667,0,0.25,0.36628,0.89577,0.10526,0.71028,0.3569,0.022222,0.97077,0.031923,0.3076,0.46076,0.14439,0.78512,0,0.5124,0.71391,0.56738,0.2447,0.20545,0.43421,0.95962,0.03271,0.25,0.0625,0.81325,0.66377
